comments,duration,languages,published_date,date,tags,views,year,month,name,url
140,712,31,1364822486,2013-04-01,"['biology', 'birds', 'environment', 'humor', 'science', 'sex']",1306390,2013,Apr,Kees Moeliker,"https://www.ted.com/talks/kees_moeliker_how_a_dead_duck_changed_my_life
"
307,260,39,1364915205,2013-04-02,"['technology', 'transportation']",1683410,2013,Apr,Sanjay Dastoor,"https://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost
"
728,1099,26,1364997280,2013-04-03,"['corruption', 'democracy', 'global issues', 'government', 'law', 'politics']",1443340,2013,Apr,Lawrence Lessig,"https://www.ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim
"
208,502,27,1365087381,2013-04-04,"['TED Fellows', 'design', 'industrial design', 'technology']",2449740,2013,Apr,Skylar Tibbits,"https://www.ted.com/talks/skylar_tibbits_the_emergence_of_4d_printing
"
187,1072,24,1365175363,2013-04-05,"['AI', 'TEDx', 'computers', 'entertainment', 'robots', 'technology']",1135004,2013,Apr,Ken Jennings,"https://www.ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
"
102,910,28,1365434089,2013-04-08,"['community', 'curiosity', 'education', 'engineering', 'history', 'inequality', 'math', 'medical research', 'psychology', 'race', 'science', 'social change', 'technology']",911601,2013,Apr,Freeman Hrabowski,"https://www.ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
"
183,350,35,1365519615,2013-04-09,"['robots', 'technology']",1118006,2013,Apr,Keller Rinaudo,"https://www.ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone
"
347,1226,37,1365605999,2013-04-10,"['TEDx', 'behavioral economics', 'business', 'leadership', 'motivation', 'productivity', 'work']",5319077,2013,Apr,Dan Ariely,"https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
"
129,959,21,1365692066,2013-04-11,"['health care', 'heart health', 'technology']",836699,2013,Apr,Eric Dishman,"https://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
"
210,754,28,1365778764,2013-04-12,"['activism', 'computers', 'culture', 'history', 'innovation', 'math', 'philosophy', 'physics', 'science', 'science and art', 'storytelling', 'technology']",1203901,2013,Apr,Laura Snyder,"https://www.ted.com/talks/laura_snyder_the_philosophical_breakfast_club
"
167,841,31,1366038055,2013-04-15,"['big problems', 'global issues', 'health', 'sanitation', 'smell', 'water']",1624716,2013,Apr,Rose George,"https://www.ted.com/talks/rose_george_let_s_talk_crap_seriously
"
264,783,31,1366125538,2013-04-16,"['Alzheimer', 'TEDx', 'brain', 'depression', 'health', 'mental health', 'neuroscience']",1188149,2013,Apr,Thomas Insel,"https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
"
225,1110,28,1366210858,2013-04-17,"['anthropology', 'disability', 'storytelling', 'writing']",1341106,2013,Apr,Joshua Prager,"https://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck
"
282,934,28,1366297213,2013-04-18,"['TEDx', 'brain', 'depression', 'health care', 'mental health', 'neuroscience']",1303148,2013,Apr,Andres Lozano,"https://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off
"
219,628,35,1366383627,2013-04-19,"['dance', 'entertainment', 'performance', 'toy']",7373875,2013,Apr,BLACK,"https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery
"
388,828,31,1366642774,2013-04-22,"['culture', 'language', 'sociology', 'technology']",2162439,2013,Apr,John McWhorter,"https://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk
"
200,734,28,1366729178,2013-04-23,"['economics', 'global issues', 'innovation', 'technology']",1091988,2013,Apr,Robert Gordon,"https://www.ted.com/talks/robert_gordon_the_death_of_innovation_the_end_of_growth
"
235,716,27,1366729421,2013-04-23,"['business', 'economics', 'technology', 'work']",1200139,2013,Apr,Erik Brynjolfsson,"https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines
"
126,441,0,1366815569,2013-04-24,"['Internet', 'TED-Ed', 'computers', 'humor', 'physics', 'science', 'technology']",195899,2013,Apr,Michael Stevens,"https://www.ted.com/talks/how_much_does_a_video_weigh
"
159,540,32,1366901978,2013-04-25,"['cars', 'driverless cars', 'technology']",814568,2013,Apr,Jennifer Healey,"https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable
"
323,344,44,1366988837,2013-04-26,"['culture', 'technology']",4843480,2013,Apr,David Pogue,"https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips
"
194,208,49,1367247649,2013-04-29,"['business', 'communication', 'health']",2735769,2013,Apr,Nilofer Merchant,"https://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk
"
473,773,27,1367334082,2013-04-30,"['alternative energy', 'chemistry', 'energy', 'engineering', 'future', 'innovation', 'invention', 'nuclear energy', 'physics', 'science', 'space', 'sustainability', 'technology', 'youth']",1546610,2013,Apr,Taylor Wilson,"https://www.ted.com/talks/taylor_wilson_my_radical_plan_for_small_nuclear_fission_reactors
"
126,1013,30,1367420289,2013-05-01,"['Brazil', 'activism', 'environment', 'global issues', 'photography']",1593382,2013,May,Sebastião Salgado,"https://www.ted.com/talks/sebastiao_salgado_the_silent_drama_of_photography
"
146,357,39,1367506677,2013-05-02,"['TED Brain Trust', 'culture', 'security', 'social media', 'technology']",1567528,2013,May,Juan Enriquez,"https://www.ted.com/talks/juan_enriquez_how_to_think_about_digital_tattoos
"
632,468,46,1367589737,2013-05-03,"['children', 'education', 'motivation', 'teaching']",7469445,2013,May,Rita Pierson,"https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion
"
148,945,21,1367852855,2013-05-06,"['TEDx', 'business', 'culture', 'economics', 'education']",407419,2013,May,Timothy Bartik,"https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
"
440,370,51,1367939611,2013-05-07,"['china', 'education', 'language']",3062980,2013,May,ShaoLan,"https://www.ted.com/talks/shaolan_learn_to_read_chinese_with_ease
"
405,624,39,1368025280,2013-05-08,"['TED Brain Trust', 'culture', 'education', 'global issues', 'teaching']",2206204,2013,May,Bill Gates,"https://www.ted.com/talks/bill_gates_teachers_need_real_feedback
"
149,389,39,1368025434,2013-05-08,"['chemistry', 'creativity', 'curiosity', 'education', 'science', 'social change', 'student', 'teaching', 'technology']",2592925,2013,May,Ramsey Musallam,"https://www.ted.com/talks/ramsey_musallam_3_rules_to_spark_learning
"
120,483,31,1368025500,2013-05-08,"['children', 'education', 'teaching']",1059278,2013,May,Pearl Arredondo,"https://www.ted.com/talks/pearl_arredondo_my_story_from_gangland_daughter_to_star_teacher
"
62,180,33,1368025560,2013-05-08,"['education', 'poetry']",1188177,2013,May,Malcolm London,"https://www.ted.com/talks/malcolm_london_high_school_training_ground
"
321,1027,30,1368025681,2013-05-08,"['business', 'children', 'education']",1786965,2013,May,Geoffrey Canada,"https://www.ted.com/talks/geoffrey_canada_our_failing_schools_enough_is_enough
"
659,372,49,1368111588,2013-05-09,"['business', 'education', 'psychology', 'success']",12039978,2013,May,Angela Lee Duckworth,"https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance
"
634,1151,43,1368198532,2013-05-10,"['culture', 'education', 'student', 'teaching', 'testing']",6657858,2013,May,Ken Robinson,"https://www.ted.com/talks/ken_robinson_how_to_escape_education_s_death_valley
"
937,889,34,1368457703,2013-05-13,"['aging', 'culture', 'goal-setting', 'youth']",8958850,2013,May,Meg Jay,"https://www.ted.com/talks/meg_jay_why_30_is_not_the_new_20
"
128,480,30,1368543603,2013-05-14,"['culture', 'data', 'sociology', 'technology']",1114173,2013,May,Maria Bezaitis,"https://www.ted.com/talks/maria_bezaitis_the_surprising_need_for_strangeness
"
97,466,23,1368629066,2013-05-15,"['art', 'china', 'global issues', 'identity', 'photography']",1304597,2013,May,Liu Bolin,"https://www.ted.com/talks/liu_bolin_the_invisible_man
"
145,795,27,1368716779,2013-05-16,"['creativity', 'invention', 'technology', 'toy']",1319453,2013,May,Jay Silver,"https://www.ted.com/talks/jay_silver_hack_a_banana_make_a_keyboard
"
339,435,38,1368803009,2013-05-17,"['TED Brain Trust', 'culture', 'design', 'interface design', 'technology']",2026001,2013,May,Sergey Brin,"https://www.ted.com/talks/sergey_brin_why_google_glass
"
475,1039,33,1369063400,2013-05-20,"['global issues', 'philanthropy', 'philosophy', 'social change']",1533054,2013,May,Peter Singer,"https://www.ted.com/talks/peter_singer_the_why_and_how_of_effective_altruism
"
172,601,31,1369148412,2013-05-21,"['art', 'disability', 'personal growth']",2155416,2013,May,Phil Hansen,"https://www.ted.com/talks/phil_hansen_embrace_the_shake
"
239,363,34,1369234714,2013-05-22,"['aging', 'culture', 'death', 'humanity', 'life']",1467971,2013,May,Judy MacDonald Johnston,"https://www.ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life
"
180,791,30,1369321231,2013-05-23,"['architecture', 'design', 'infrastructure', 'open-source']",1422767,2013,May,Alastair Parvin,"https://www.ted.com/talks/alastair_parvin_architecture_for_the_people_by_the_people
"
276,761,35,1369407520,2013-05-24,"['creativity', 'entertainment', 'live music', 'music', 'performance']",2715019,2013,May,Ji-Hae Park,"https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul
"
118,1122,22,1369753214,2013-05-28,"['art', 'design', 'gaming', 'museums']",934335,2013,May,Paola Antonelli,"https://www.ted.com/talks/paola_antonelli_why_i_brought_pacman_to_moma
"
921,1060,27,1369841468,2013-05-29,"['Gender equality', 'TEDx', 'feminism', 'men', 'sexual violence', 'violence', 'women']",1625776,2013,May,Jackson Katz,"https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue
"
146,622,30,1369926461,2013-05-30,"['TEDx', 'animals', 'anthropology', 'deextinction', 'evolution']",948509,2013,May,Hendrik Poinar,"https://www.ted.com/talks/hendrik_poinar_bring_back_the_woolly_mammoth
"
404,376,48,1370012957,2013-05-31,"['creativity', 'culture', 'entertainment', 'introvert', 'library', 'literature']",3158067,2013,May,Lisa Bu,"https://www.ted.com/talks/lisa_bu_how_books_can_open_your_mind
"
489,1407,33,1370272219,2013-06-03,"['children', 'culture', 'disability', 'family', 'love', 'mental health']",4032150,2013,Jun,Andrew Solomon,"https://www.ted.com/talks/andrew_solomon_love_no_matter_what
"
127,491,35,1370358008,2013-06-04,"['behavioral economics', 'energy', 'psychology']",1089949,2013,Jun,Alex Laskey,"https://www.ted.com/talks/alex_laskey_how_behavioral_science_can_lower_your_energy_bill
"
149,766,23,1370444552,2013-06-05,"['Africa', 'corruption', 'crime', 'global issues', 'journalism']",1421509,2013,Jun,Anas Aremeyaw Anas,"https://www.ted.com/talks/anas_aremeyaw_anas_how_i_named_shamed_and_jailed
"
103,878,26,1370531595,2013-06-06,"['animals', 'biology', 'brain', 'cognitive science', 'communication', 'computers', 'intelligence', 'language', 'neuroscience', 'oceans', 'science', 'speech']",1164684,2013,Jun,Denise Herzing,"https://www.ted.com/talks/denise_herzing_could_we_speak_the_language_of_dolphins
"
110,655,30,1370617156,2013-06-07,"['creativity', 'economics', 'entertainment', 'film', 'movies']",948840,2013,Jun,Martin Villeneuve,"https://www.ted.com/talks/martin_villeneuve_how_i_made_an_impossible_film
"
354,855,31,1370881313,2013-06-10,"['economics', 'robots', 'work']",2102608,2013,Jun,Andrew McAfee,"https://www.ted.com/talks/andrew_mcafee_what_will_future_jobs_look_like
"
309,968,32,1370979845,2013-06-11,"['drones', 'robots', 'technology']",10281817,2013,Jun,Raffaello D'Andrea,"https://www.ted.com/talks/raffaello_d_andrea_the_astounding_athletic_power_of_quadcopters
"
280,1206,28,1371024976,2013-06-12,"['Europe', 'democracy', 'economics', 'global issues', 'politics']",741720,2013,Jun,George Papandreou,"https://www.ted.com/talks/george_papandreou_imagine_a_european_democracy_without_borders
"
154,800,27,1371120496,2013-06-13,"['drones', 'entertainment', 'robots', 'technology', 'war', 'writing']",1908577,2013,Jun,Daniel Suarez,"https://www.ted.com/talks/daniel_suarez_the_kill_decision_shouldn_t_belong_to_a_robot
"
339,856,33,1371205341,2013-06-14,"['Islam', 'Middle East', 'cars', 'culture', 'feminism', 'global issues', 'women']",1492163,2013,Jun,Manal al-Sharif,"https://www.ted.com/talks/manal_al_sharif_a_saudi_woman_who_dared_to_drive
"
161,1021,22,1371481036,2013-06-17,"['business', 'economics', 'global issues', 'prediction']",1361404,2013,Jun,Didier Sornette,"https://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis
"
114,573,30,1371567734,2013-06-18,"['Africa', 'TED Fellows', 'business', 'technology']",630822,2013,Jun,Juliana Rotich,"https://www.ted.com/talks/juliana_rotich_meet_brck_internet_access_built_for_africa
"
311,1283,34,1371654578,2013-06-19,"['family', 'global issues']",2140135,2013,Jun,Joseph Kim,"https://www.ted.com/talks/joseph_kim_the_family_i_lost_in_north_korea_and_the_family_i_gained
"
108,1059,25,1371740469,2013-06-20,"['TEDx', 'architecture', 'design', 'global issues', 'health', 'public health', 'sanitation']",1330614,2013,Jun,Paul Pholeros,"https://www.ted.com/talks/paul_pholeros_how_to_reduce_poverty_fix_homes
"
139,206,48,1371826747,2013-06-21,"['TED Fellows', 'entertainment', 'nature', 'photography', 'weather']",1608679,2013,Jun,Camille Seaman,"https://www.ted.com/talks/camille_seaman_photos_from_a_storm_chaser
"
441,825,33,1372087795,2013-06-24,"['Islam', 'culture', 'faith', 'global issues', 'peace', 'religion']",1361374,2013,Jun,Lesley Hazleton,"https://www.ted.com/talks/lesley_hazleton_the_doubt_essential_to_faith
"
1000,958,37,1372172562,2013-06-25,"['health', 'health care', 'medical research', 'medicine', 'obesity', 'public health']",2459753,2013,Jun,Peter Attia,"https://www.ted.com/talks/peter_attia_what_if_we_re_wrong_about_diabetes
"
63,1259,25,1372258804,2013-06-26,"['art', 'comedy', 'design', 'humor']",1168185,2013,Jun,Bob Mankoff,"https://www.ted.com/talks/bob_mankoff_anatomy_of_a_new_yorker_cartoon
"
109,1056,21,1372345259,2013-06-27,"['Bioethics', 'DNA', 'TEDx', 'activism', 'animals', 'biodiversity', 'biology', 'climate change', 'conservation', 'deextinction', 'environment', 'genetics', 'history', 'innovation', 'life', 'paleontology', 'science', 'synthetic biology']",554360,2013,Jun,Michael Archer,"https://www.ted.com/talks/michael_archer_how_we_ll_resurrect_the_gastric_brooding_frog_the_tasmanian_tiger
"
223,596,27,1372431668,2013-06-28,"['robots', 'work']",1351691,2013,Jun,Rodney Brooks,"https://www.ted.com/talks/rodney_brooks_why_we_will_rely_on_robots
"
1640,1237,30,1372692970,2013-07-01,"['Asia', 'business', 'china', 'democracy', 'global issues', 'politics']",2449736,2013,Jul,Eric X. Li,"https://www.ted.com/talks/eric_x_li_a_tale_of_two_political_systems
"
85,978,28,1372777274,2013-07-02,"['TEDx', 'data', 'global issues', 'health', 'technology']",687669,2013,Jul,Joel Selanikio,"https://www.ted.com/talks/joel_selanikio_the_surprising_seeds_of_a_big_data_revolution_in_healthcare
"
206,307,36,1372863675,2013-07-03,"['TED Fellows', 'computers', 'design', 'interface design', 'technology', 'virtual reality']",1772635,2013,Jul,Jinha Lee,"https://www.ted.com/talks/jinha_lee_a_tool_that_lets_you_touch_pixels
"
129,527,32,1373036244,2013-07-05,"['children', 'entertainment', 'live music', 'music', 'performance', 'wunderkind']",5199008,2013,Jul,Sleepy Man Banjo Boys,"https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey
"
258,867,34,1373296344,2013-07-08,"['business', 'corruption', 'energy', 'global issues']",1570996,2013,Jul,Charmian Gooch,"https://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players
"
308,742,31,1373382070,2013-07-09,"['architecture', 'design', 'materials']",1207550,2013,Jul,Michael Green,"https://www.ted.com/talks/michael_green_why_we_should_build_wooden_skyscrapers
"
130,1201,20,1373468405,2013-07-10,"['Internet', 'animals', 'technology']",717979,2013,Jul,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf","https://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress
"
269,649,31,1373555170,2013-07-11,"['Internet', 'biology', 'cancer', 'disease', 'health', 'medical research', 'medicine', 'molecular biology', 'nanoscale', 'science', 'youth']",4538435,2013,Jul,Jack Andraka,"https://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager
"
230,501,29,1373641277,2013-07-12,"['culture', 'food', 'sex']",1836106,2013,Jul,Al Vernacchio,"https://www.ted.com/talks/al_vernacchio_sex_needs_a_new_metaphor_here_s_one
"
186,888,28,1373900562,2013-07-15,"['animals', 'nature', 'sound']",1022050,2013,Jul,Bernie Krause,"https://www.ted.com/talks/bernie_krause_the_voice_of_the_natural_world
"
123,654,28,1373986777,2013-07-16,"['beauty', 'nature', 'photography', 'weather']",1223155,2013,Jul,Gavin Pretor-Pinney,"https://www.ted.com/talks/gavin_pretor_pinney_cloudy_with_a_chance_of_joy
"
239,841,35,1374073155,2013-07-17,"['culture', 'happiness', 'travel', 'world cultures', 'writing']",3035515,2013,Jul,Pico Iyer,"https://www.ted.com/talks/pico_iyer_where_is_home
"
153,560,32,1374160566,2013-07-18,"['bacteria', 'biology', 'ecology', 'environment', 'green', 'microbes', 'microbiology', 'oceans', 'plastic', 'pollution', 'sanitation', 'science', 'youth']",1212774,2013,Jul,Miranda Wang and Jeanny Yao,"https://www.ted.com/talks/two_young_scientists_break_down_plastics_with_bacteria
"
